time,lon,traj_lons,lat,traj_lats,level,HUC8,coord_pair
2013-08-23 12:00:00,-99.0,-99.03866971152638,26.0,25.99854192322779,780.3518500191524,14080105,"(26.0, -99.0)"
2006-10-04 06:00:00,-96.5,-96.42785625422115,27.25,27.311875896920622,772.724104332373,14020002,"(27.25, -96.5)"
2008-08-29 13:00:00,-98.5,-98.50994602220163,26.25,26.216097511270817,949.3517629615518,13010005,"(26.25, -98.5)"
2022-06-24 14:00:00,-99.0,-99.09902221638839,26.0,26.01807635561389,976.0535924235113,13010005,"(26.0, -99.0)"
2003-03-16 01:00:00,-93.0,-92.99456562417673,29.0,28.89915568110032,926.379648785057,11020006,"(29.0, -93.0)"
2013-09-10 16:00:00,-98.0,-97.91545661545493,26.5,26.436768692083128,864.4808784514157,11020006,"(26.5, -98.0)"
2002-06-19 00:00:00,-97.5,-97.54501151023655,26.75,26.673139605401698,979.5885488686795,11080001,"(26.75, -97.5)"
2010-07-24 05:00:00,-99.0,-99.00584961770299,26.0,25.90471255571799,936.8698899767,11080001,"(26.0, -99.0)"
2013-09-08 22:00:00,-98.0,-97.89649594492093,26.5,26.40189148742669,753.8032242261809,11080001,"(26.5, -98.0)"
2021-05-21 05:00:00,-97.5,-97.57225521706737,26.75,26.849759118559795,838.0308211544979,11020008,"(26.75, -97.5)"
2021-05-21 04:00:00,-97.5,-97.49892120679687,26.75,26.81332810687683,839.8687608640829,11020008,"(26.75, -97.5)"
2021-05-21 03:00:00,-97.5,-97.45621837159692,26.75,26.789720030341673,840.6929844012988,11020008,"(26.75, -97.5)"
2021-05-21 02:00:00,-97.5,-97.42960077659932,26.75,26.76132977468816,842.5456250530971,11020008,"(26.75, -97.5)"
2021-05-21 01:00:00,-97.5,-97.42222594551804,26.75,26.743803123633608,846.7103168925444,11020008,"(26.75, -97.5)"
2021-05-21 00:00:00,-97.5,-97.39216036841458,26.75,26.712268140327264,840.1206686879028,11020008,"(26.75, -97.5)"
2023-05-09 02:00:00,-94.5,-94.55305939385802,28.25,28.341315055884948,971.0534828720197,11020008,"(28.25, -94.5)"
2013-09-10 12:00:00,-95.5,-95.5467977808614,27.75,27.74050801777003,911.8304332830808,11020012,"(27.75, -95.5)"
2004-06-15 21:00:00,-96.5,-96.51248507684943,27.25,27.306456322227387,992.4786677082252,11040002,"(27.25, -96.5)"
2004-06-15 20:00:00,-96.5,-96.43300753648397,27.25,27.226809526675623,992.2140052026342,11040002,"(27.25, -96.5)"
2004-07-20 04:00:00,-98.5,-98.58007357692888,26.25,26.22053304705901,940.8359245866283,11040002,"(26.25, -98.5)"
